iterations,bucket0,magnetism0,bucket1,magnetism1,bucket2,magnetism2,bucket3,magnetism3,bucket4,magnetism4,bucket5,magnetism5,bucket6,magnetism6,bucket7,magnetism7,bucket8,magnetism8,bucket9,magnetism9
4099,2,0.970679,0,0.950617,2,0.916667,0,0.884259,0,0.830247,1,0.71142,10,0.626543,0,0.317901,3,0.0108025,7,-0.029321
4100,2,0.970679,0,0.950617,2,0.916667,0,0.884259,0,0.830247,1,0.71142,2,0.625,0,0.317901,3,0.0108025,7,-0.0277778
4101,2,0.970679,0,0.950617,2,0.916667,0,0.884259,4,0.83179,1,0.71142,2,0.625,4,0.316358,3,0.0123457,3,-0.0262346
4102,2,0.970679,0,0.950617,2,0.916667,0,0.884259,4,0.83179,1,0.71142,2,0.625,0,0.314815,3,0.0108025,3,-0.0262346
4103,2,0.970679,0,0.950617,2,0.916667,0,0.884259,0,0.830247,1,0.71142,2,0.626543,0,0.314815,3,0.0108025,3,-0.0262346
4104,2,0.970679,0,0.950617,2,0.91821,0,0.884259,0,0.830247,1,0.71142,2,0.626543,0,0.314815,3,0.0108025,7,-0.0246914
4105,2,0.970679,0,0.950617,2,0.91821,0,0.884259,0,0.830247,1,0.71142,2,0.626543,0,0.314815,3,0.0108025,3,-0.0231481
4106,2,0.970679,0,0.950617,2,0.91821,0,0.884259,0,0.830247,1,0.71142,2,0.626543,0,0.314815,3,0.0108025,3,-0.0216049
4107,2,0.970679,0,0.950617,2,0.91821,0,0.884259,0,0.830247,1,0.709877,2,0.626543,0,0.314815,3,0.0108025,3,-0.0216049
4108,2,0.970679,0,0.950617,2,0.91821,0,0.884259,0,0.830247,1,0.709877,2,0.626543,4,0.316358,3,0.0108025,3,-0.0200617
4109,2,0.970679,0,0.950617,2,0.91821,0,0.884259,0,0.830247,1,0.709877,2,0.625,4,0.317901,3,0.0123457,3,-0.0200617
4110,2,0.970679,0,0.950617,2,0.91821,0,0.884259,0,0.830247,1,0.709877,2,0.625,4,0.317901,3,0.0123457,3,-0.0200617
4111,2,0.970679,0,0.950617,2,0.91821,0,0.884259,0,0.830247,1,0.709877,2,0.625,0,0.319444,3,0.0108025,11,-0.0185185
4112,2,0.970679,0,0.950617,2,0.91821,0,0.884259,0,0.830247,1,0.709877,6,0.626543,0,0.319444,3,0.00925926,3,-0.0200617
4113,2,0.970679,0,0.950617,2,0.91821,0,0.884259,0,0.830247,1,0.709877,10,0.628086,0,0.319444,3,0.0108025,7,-0.0216049
4114,2,0.970679,0,0.950617,2,0.91821,0,0.884259,0,0.830247,1,0.709877,10,0.62963,0,0.317901,3,0.0123457,11,-0.0200617
4115,2,0.970679,0,0.950617,2,0.91821,0,0.884259,0,0.830247,1,0.709877,6,0.628086,0,0.316358,3,0.0123457,11,-0.0185185
4116,2,0.970679,0,0.950617,2,0.91821,0,0.884259,0,0.830247,1,0.709877,6,0.628086,0,0.316358,3,0.0123457,11,-0.0169753
4117,2,0.970679,0,0.950617,2,0.91821,0,0.884259,0,0.830247,1,0.709877,2,0.626543,0,0.316358,3,0.0123457,7,-0.0185185
4118,2,0.970679,0,0.950617,2,0.91821,0,0.884259,0,0.830247,1,0.709877,2,0.626543,8,0.317901,3,0.0123457,7,-0.0200617
4119,2,0.970679,0,0.950617,2,0.91821,0,0.884259,0,0.830247,1,0.709877,2,0.626543,4,0.316358,7,0.0108025,11,-0.0216049
4120,2,0.970679,0,0.950617,2,0.91821,0,0.884259,0,0.83179,1,0.709877,2,0.626543,0,0.317901,3,0.0123457,11,-0.0231481
4121,2,0.970679,0,0.950617,2,0.91821,0,0.884259,0,0.83179,1,0.709877,2,0.626543,0,0.317901,3,0.0123457,7,-0.0246914
4122,2,0.970679,0,0.950617,2,0.91821,0,0.884259,4,0.833333,1,0.709877,2,0.628086,0,0.317901,3,0.0123457,7,-0.0262346
4123,2,0.970679,0,0.950617,2,0.91821,0,0.884259,4,0.833333,1,0.709877,2,0.62963,0,0.317901,3,0.0108025,7,-0.0277778
4124,2,0.970679,0,0.950617,2,0.91821,0,0.884259,4,0.834877,1,0.709877,2,0.62963,0,0.317901,3,0.0108025,7,-0.0262346
4125,2,0.970679,0,0.950617,2,0.91821,0,0.884259,4,0.834877,1,0.709877,10,0.631173,0,0.317901,3,0.0123457,7,-0.0246914
4126,2,0.970679,0,0.950617,2,0.91821,0,0.884259,0,0.833333,1,0.709877,2,0.62963,0,0.317901,7,0.0138889,3,-0.0262346
4127,2,0.970679,0,0.950617,2,0.91821,0,0.884259,0,0.833333,1,0.71142,2,0.62963,0,0.317901,7,0.0123457,3,-0.0262346
4128,2,0.970679,0,0.950617,2,0.91821,0,0.884259,0,0.833333,1,0.71142,2,0.62963,0,0.316358,3,0.0138889,7,-0.0277778
4129,2,0.970679,0,0.950617,2,0.91821,0,0.884259,0,0.833333,1,0.71142,10,0.631173,8,0.317901,3,0.0154321,7,-0.029321
4130,2,0.970679,0,0.950617,2,0.91821,0,0.884259,0,0.833333,1,0.71142,2,0.62963,16,0.316358,3,0.0169753,3,-0.0308642
4131,2,0.970679,0,0.950617,2,0.91821,0,0.884259,0,0.83179,1,0.71142,2,0.62963,8,0.314815,7,0.0185185,3,-0.0308642
4132,2,0.970679,0,0.950617,2,0.91821,0,0.884259,0,0.83179,1,0.71142,2,0.631173,4,0.316358,7,0.0200617,3,-0.029321
4133,2,0.970679,0,0.950617,2,0.91821,0,0.884259,0,0.83179,1,0.71142,2,0.631173,0,0.314815,3,0.0185185,7,-0.0308642
4134,2,0.970679,0,0.950617,2,0.91821,0,0.884259,0,0.83179,1,0.71142,10,0.62963,0,0.314815,7,0.0200617,3,-0.029321
4135,2,0.970679,0,0.950617,2,0.91821,0,0.884259,0,0.83179,1,0.71142,2,0.628086,4,0.316358,11,0.0216049,3,-0.029321
4136,2,0.970679,0,0.950617,2,0.91821,0,0.884259,0,0.83179,1,0.71142,2,0.628086,0,0.314815,7,0.0231481,3,-0.029321
4137,2,0.970679,0,0.950617,2,0.91821,0,0.884259,4,0.833333,1,0.71142,2,0.628086,0,0.314815,11,0.0216049,3,-0.0308642
4138,2,0.970679,0,0.950617,2,0.91821,0,0.884259,4,0.833333,1,0.71142,2,0.626543,0,0.314815,11,0.0231481,3,-0.0308642
4139,2,0.970679,0,0.950617,2,0.91821,0,0.884259,4,0.833333,1,0.71142,2,0.626543,0,0.314815,11,0.0216049,3,-0.0308642
4140,2,0.970679,0,0.950617,2,0.91821,0,0.884259,4,0.833333,1,0.71142,2,0.626543,4,0.313272,3,0.0200617,3,-0.029321
4141,2,0.970679,0,0.950617,2,0.91821,0,0.884259,4,0.833333,1,0.71142,2,0.625,0,0.314815,7,0.0216049,7,-0.0308642
4142,2,0.970679,0,0.950617,2,0.91821,0,0.884259,4,0.833333,1,0.709877,2,0.625,0,0.314815,3,0.0200617,7,-0.0308642
4143,2,0.970679,0,0.950617,10,0.919753,0,0.884259,4,0.833333,1,0.709877,2,0.625,0,0.314815,7,0.0185185,3,-0.0324074
4144,2,0.970679,0,0.950617,6,0.91821,0,0.884259,4,0.833333,1,0.71142,2,0.626543,0,0.314815,3,0.0169753,3,-0.0324074
4145,2,0.970679,0,0.950617,6,0.91821,0,0.884259,4,0.833333,1,0.71142,10,0.628086,4,0.313272,3,0.0169753,7,-0.0339506
4146,2,0.970679,0,0.950617,6,0.91821,0,0.884259,4,0.833333,1,0.71142,14,0.62963,4,0.313272,3,0.0169753,3,-0.0324074
4147,2,0.970679,0,0.950617,6,0.91821,0,0.884259,4,0.833333,1,0.71142,14,0.631173,0,0.314815,3,0.0169753,3,-0.0324074
4148,2,0.970679,0,0.950617,6,0.91821,8,0.885802,4,0.833333,1,0.712963,14,0.632716,0,0.314815,7,0.0185185,7,-0.0308642
4149,2,0.970679,0,0.950617,6,0.91821,4,0.884259,4,0.833333,9,0.714506,10,0.631173,0,0.314815,11,0.0169753,7,-0.0308642
4150,2,0.970679,0,0.950617,2,0.916667,4,0.884259,0,0.83179,1,0.712963,2,0.62963,0,0.314815,11,0.0154321,3,-0.029321
4151,2,0.970679,0,0.950617,2,0.916667,0,0.882716,0,0.830247,1,0.712963,2,0.62963,0,0.314815,19,0.0138889,3,-0.0277778
4152,2,0.970679,0,0.950617,2,0.916667,0,0.882716,0,0.828704,1,0.712963,2,0.62963,4,0.316358,15,0.0123457,3,-0.0262346
4153,2,0.970679,0,0.950617,2,0.916667,0,0.882716,0,0.828704,1,0.71142,2,0.62963,0,0.314815,15,0.0108025,3,-0.0246914
4154,2,0.970679,0,0.950617,2,0.916667,0,0.882716,0,0.828704,1,0.71142,2,0.62963,0,0.313272,11,0.00925926,3,-0.0231481
4155,2,0.970679,0,0.950617,2,0.916667,0,0.882716,0,0.828704,1,0.71142,2,0.62963,0,0.313272,15,0.0108025,7,-0.0246914
4156,2,0.970679,0,0.950617,2,0.916667,0,0.882716,0,0.828704,9,0.712963,10,0.631173,0,0.311728,19,0.0123457,15,-0.0231481
4157,2,0.970679,0,0.950617,2,0.916667,0,0.882716,0,0.828704,1,0.71142,10,0.62963,0,0.311728,19,0.0138889,15,-0.0216049
4158,2,0.970679,0,0.950617,2,0.916667,0,0.882716,0,0.828704,1,0.71142,2,0.628086,0,0.311728,19,0.0154321,19,-0.0231481
4159,2,0.970679,0,0.950617,2,0.916667,0,0.882716,0,0.828704,9,0.712963,2,0.628086,0,0.311728,23,0.0169753,19,-0.0216049
4160,2,0.970679,0,0.950617,2,0.916667,0,0.882716,0,0.828704,9,0.714506,2,0.628086,0,0.311728,19,0.0185185,23,-0.0231481
4161,2,0.970679,0,0.950617,2,0.916667,0,0.882716,0,0.82716,5,0.712963,2,0.628086,0,0.311728,19,0.0200617,23,-0.0246914
4162,2,0.970679,0,0.950617,2,0.916667,0,0.882716,0,0.82716,1,0.71142,2,0.628086,0,0.311728,23,0.0216049,23,-0.0262346
4163,2,0.970679,0,0.950617,2,0.916667,8,0.884259,0,0.82716,1,0.71142,2,0.628086,4,0.313272,27,0.0231481,19,-0.0277778
4164,2,0.970679,0,0.950617,2,0.916667,0,0.882716,0,0.82716,1,0.71142,2,0.628086,0,0.311728,23,0.0216049,15,-0.029321
4165,2,0.970679,0,0.950617,2,0.916667,0,0.882716,0,0.82716,1,0.71142,10,0.62963,0,0.311728,19,0.0200617,7,-0.0308642
4166,2,0.970679,0,0.950617,2,0.916667,0,0.882716,0,0.82716,1,0.71142,2,0.628086,0,0.311728,19,0.0216049,7,-0.0324074
4167,2,0.970679,0,0.950617,2,0.916667,0,0.882716,0,0.82716,1,0.71142,2,0.628086,0,0.311728,15,0.0231481,7,-0.0308642
4168,2,0.970679,0,0.950617,2,0.916667,0,0.882716,0,0.82716,1,0.71142,2,0.628086,0,0.310185,15,0.0246914,7,-0.029321
4169,2,0.970679,0,0.950617,2,0.916667,0,0.882716,0,0.82716,1,0.709877,2,0.628086,0,0.311728,11,0.0262346,7,-0.0308642
4170,2,0.970679,0,0.950617,2,0.916667,0,0.882716,0,0.82716,1,0.709877,6,0.62963,0,0.310185,19,0.0277778,3,-0.0324074
4171,2,0.970679,0,0.950617,2,0.916667,0,0.882716,4,0.828704,1,0.709877,10,0.631173,0,0.310185,27,0.029321,3,-0.0339506
4172,2,0.970679,0,0.95216,2,0.916667,0,0.882716,4,0.828704,5,0.71142,14,0.632716,0,0.308642,23,0.0277778,3,-0.0324074
4173,2,0.970679,0,0.95216,2,0.916667,0,0.882716,4,0.828704,5,0.71142,18,0.631173,0,0.308642,19,0.0262346,11,-0.0308642
4174,2,0.970679,0,0.95216,2,0.916667,0,0.882716,4,0.828704,1,0.709877,10,0.62963,0,0.308642,19,0.0277778,3,-0.0324074
4175,2,0.970679,0,0.95216,2,0.916667,0,0.882716,4,0.828704,1,0.709877,2,0.628086,8,0.310185,15,0.029321,3,-0.0324074
4176,2,0.970679,0,0.95216,2,0.916667,0,0.882716,4,0.828704,5,0.71142,2,0.628086,4,0.308642,15,0.0277778,3,-0.0324074
4177,2,0.970679,0,0.95216,2,0.916667,0,0.882716,4,0.828704,5,0.71142,2,0.626543,0,0.307099,7,0.029321,3,-0.0339506
4178,2,0.970679,0,0.95216,2,0.916667,0,0.882716,4,0.828704,5,0.71142,2,0.626543,0,0.307099,3,0.0308642,11,-0.0324074
4179,2,0.970679,0,0.95216,2,0.916667,0,0.882716,0,0.82716,5,0.71142,2,0.626543,0,0.308642,3,0.0324074,11,-0.0308642
4180,2,0.970679,0,0.95216,2,0.916667,0,0.882716,0,0.82716,5,0.71142,2,0.626543,0,0.310185,3,0.0339506,11,-0.0324074
4181,2,0.970679,0,0.95216,2,0.916667,0,0.882716,0,0.82716,5,0.71142,2,0.626543,0,0.308642,3,0.0354938,15,-0.0339506
4182,2,0.970679,0,0.95216,2,0.916667,0,0.882716,0,0.825617,9,0.712963,2,0.628086,0,0.308642,7,0.037037,11,-0.0324074
4183,2,0.970679,0,0.95216,2,0.916667,0,0.882716,0,0.824074,13,0.714506,2,0.628086,0,0.308642,3,0.0354938,7,-0.0339506
4184,2,0.970679,0,0.95216,2,0.916667,0,0.882716,0,0.824074,5,0.712963,2,0.628086,0,0.310185,7,0.0339506,7,-0.0324074
4185,2,0.970679,0,0.95216,2,0.916667,0,0.882716,0,0.824074,1,0.71142,2,0.628086,0,0.310185,3,0.0354938,11,-0.0308642
4186,2,0.970679,0,0.95216,2,0.916667,0,0.882716,0,0.824074,1,0.71142,2,0.628086,0,0.310185,3,0.037037,11,-0.0324074
4187,2,0.970679,0,0.95216,2,0.916667,0,0.882716,0,0.824074,1,0.71142,2,0.626543,0,0.311728,7,0.0354938,7,-0.0339506
4188,2,0.970679,0,0.95216,2,0.916667,0,0.882716,0,0.824074,1,0.71142,2,0.626543,0,0.310185,7,0.0339506,7,-0.0354938
4189,2,0.970679,0,0.95216,2,0.916667,0,0.882716,0,0.824074,1,0.709877,2,0.626543,0,0.311728,7,0.0354938,7,-0.037037
4190,2,0.970679,0,0.95216,2,0.916667,0,0.882716,0,0.824074,1,0.709877,2,0.626543,0,0.311728,7,0.037037,11,-0.0354938
4191,2,0.970679,0,0.95216,2,0.916667,0,0.882716,0,0.824074,1,0.709877,2,0.626543,0,0.313272,7,0.0385802,11,-0.0339506
4192,2,0.970679,0,0.95216,2,0.916667,0,0.882716,0,0.824074,1,0.709877,2,0.626543,0,0.313272,7,0.0401235,7,-0.0324074
4193,2,0.970679,0,0.953704,2,0.916667,0,0.884259,0,0.824074,1,0.71142,2,0.626543,0,0.313272,7,0.0401235,3,-0.0308642
4194,2,0.970679,0,0.953704,2,0.916667,0,0.884259,0,0.824074,5,0.709877,2,0.626543,0,0.311728,3,0.0416667,11,-0.0324074
4195,2,0.970679,0,0.953704,2,0.916667,0,0.884259,0,0.824074,5,0.708333,2,0.626543,0,0.311728,7,0.0401235,19,-0.0339506
4196,2,0.970679,0,0.953704,2,0.916667,0,0.884259,0,0.824074,5,0.708333,2,0.626543,0,0.313272,7,0.0416667,23,-0.0324074
4197,2,0.970679,0,0.953704,2,0.916667,0,0.884259,0,0.824074,1,0.70679,2,0.626543,0,0.313272,7,0.0416667,23,-0.0308642
4198,2,0.970679,0,0.953704,2,0.916667,4,0.885802,0,0.822531,1,0.70679,2,0.626543,0,0.311728,7,0.0432099,19,-0.0324074
4199,2,0.970679,0,0.953704,2,0.916667,0,0.884259,0,0.822531,1,0.70679,2,0.626543,0,0.311728,7,0.0432099,19,-0.0339506
4200,2,0.970679,0,0.953704,2,0.916667,0,0.884259,0,0.822531,5,0.708333,2,0.626543,0,0.311728,7,0.0447531,27,-0.0354938
4201,2,0.970679,0,0.953704,2,0.916667,0,0.884259,0,0.822531,5,0.709877,2,0.626543,0,0.311728,7,0.0432099,19,-0.0339506
4202,2,0.970679,0,0.953704,2,0.916667,0,0.884259,0,0.822531,5,0.709877,2,0.626543,0,0.311728,3,0.0416667,19,-0.0324074
4203,2,0.970679,0,0.953704,2,0.916667,0,0.884259,0,0.822531,5,0.708333,2,0.626543,0,0.311728,3,0.0401235,19,-0.0339506
4204,2,0.970679,0,0.953704,2,0.916667,0,0.884259,0,0.822531,13,0.709877,2,0.626543,0,0.313272,7,0.0385802,15,-0.0354938
4205,2,0.970679,0,0.953704,2,0.916667,0,0.884259,0,0.822531,9,0.708333,2,0.626543,0,0.313272,7,0.037037,15,-0.037037
4206,2,0.970679,0,0.953704,2,0.916667,0,0.884259,0,0.822531,1,0.70679,2,0.626543,0,0.313272,7,0.0385802,15,-0.0385802
4207,2,0.970679,0,0.953704,2,0.916667,0,0.884259,4,0.824074,1,0.70679,2,0.628086,0,0.313272,3,0.037037,7,-0.037037
4208,2,0.970679,0,0.953704,2,0.916667,0,0.884259,4,0.824074,1,0.70679,2,0.628086,0,0.313272,3,0.0385802,7,-0.0385802
4209,2,0.970679,0,0.953704,2,0.916667,0,0.884259,4,0.824074,1,0.70679,2,0.626543,0,0.313272,3,0.0385802,11,-0.0401235
4210,2,0.970679,0,0.953704,2,0.916667,0,0.884259,4,0.824074,1,0.70679,2,0.626543,0,0.314815,3,0.0401235,15,-0.0385802
4211,2,0.970679,0,0.953704,2,0.916667,0,0.884259,0,0.822531,1,0.70679,2,0.625,0,0.314815,3,0.0401235,15,-0.0401235
4212,2,0.970679,0,0.953704,2,0.916667,0,0.884259,0,0.822531,1,0.70679,2,0.625,0,0.316358,3,0.0401235,11,-0.0385802
4213,2,0.970679,0,0.953704,2,0.916667,0,0.884259,0,0.822531,1,0.70679,2,0.625,0,0.316358,3,0.0401235,11,-0.0401235
4214,2,0.970679,0,0.953704,2,0.916667,0,0.884259,0,0.824074,1,0.70679,2,0.625,0,0.316358,3,0.0416667,11,-0.0385802
4215,2,0.970679,0,0.953704,2,0.916667,0,0.884259,4,0.825617,1,0.70679,2,0.625,4,0.314815,7,0.0432099,11,-0.037037
4216,2,0.970679,8,0.955247,2,0.916667,0,0.884259,0,0.824074,1,0.70679,2,0.625,4,0.313272,11,0.0416667,11,-0.0354938
4217,2,0.970679,0,0.953704,2,0.916667,0,0.884259,0,0.824074,9,0.708333,2,0.623457,4,0.313272,11,0.0401235,11,-0.0339506
4218,2,0.970679,0,0.953704,2,0.916667,0,0.884259,0,0.824074,5,0.70679,2,0.623457,8,0.314815,15,0.0416667,3,-0.0354938
4219,2,0.970679,0,0.953704,2,0.91821,0,0.884259,0,0.824074,5,0.705247,2,0.623457,4,0.316358,15,0.0401235,3,-0.0354938
4220,2,0.970679,0,0.953704,10,0.919753,0,0.884259,0,0.824074,1,0.703704,2,0.623457,4,0.314815,11,0.0416667,3,-0.0339506
4221,2,0.970679,0,0.953704,2,0.91821,0,0.884259,0,0.824074,1,0.703704,2,0.623457,4,0.316358,7,0.0401235,7,-0.0354938
4222,2,0.970679,0,0.953704,2,0.91821,0,0.884259,0,0.824074,1,0.703704,2,0.623457,4,0.317901,15,0.0385802,15,-0.037037
4223,2,0.970679,0,0.955247,2,0.91821,0,0.884259,0,0.824074,1,0.703704,2,0.623457,4,0.317901,11,0.037037,7,-0.0354938
4224,2,0.970679,0,0.955247,2,0.91821,4,0.885802,0,0.824074,1,0.703704,2,0.623457,4,0.316358,7,0.0385802,3,-0.0339506
4225,2,0.970679,0,0.955247,2,0.91821,4,0.885802,0,0.824074,1,0.703704,2,0.623457,8,0.317901,7,0.0401235,3,-0.0339506
4226,2,0.970679,0,0.955247,2,0.91821,4,0.885802,0,0.824074,1,0.703704,2,0.623457,8,0.319444,3,0.0416667,3,-0.0354938
4227,2,0.970679,0,0.955247,2,0.91821,4,0.885802,0,0.824074,1,0.70216,10,0.625,8,0.317901,3,0.0401235,3,-0.0354938
4228,2,0.970679,0,0.955247,2,0.91821,4,0.885802,0,0.824074,1,0.70216,6,0.623457,8,0.319444,3,0.0401235,3,-0.0354938
4229,2,0.970679,0,0.955247,2,0.91821,4,0.885802,0,0.824074,1,0.70216,2,0.621914,4,0.320988,3,0.0401235,3,-0.0339506
4230,2,0.970679,8,0.95679,2,0.91821,4,0.885802,0,0.824074,1,0.70216,6,0.623457,4,0.320988,3,0.0385802,3,-0.0339506
4231,2,0.970679,0,0.955247,2,0.91821,4,0.885802,0,0.824074,1,0.70216,6,0.623457,8,0.322531,3,0.0385802,3,-0.0339506
4232,2,0.970679,0,0.955247,2,0.91821,8,0.887346,0,0.822531,1,0.70216,6,0.623457,8,0.324074,3,0.037037,3,-0.0324074
4233,2,0.970679,0,0.955247,2,0.91821,0,0.885802,0,0.822531,1,0.70216,6,0.623457,4,0.322531,7,0.0354938,3,-0.0339506
4234,2,0.970679,0,0.955247,6,0.919753,0,0.885802,4,0.824074,1,0.70216,2,0.621914,0,0.320988,7,0.0354938,11,-0.0354938
4235,2,0.970679,0,0.955247,6,0.919753,0,0.885802,4,0.824074,1,0.70216,2,0.621914,0,0.322531,7,0.0339506,11,-0.0339506
4236,2,0.970679,0,0.955247,6,0.919753,0,0.885802,4,0.824074,1,0.70216,2,0.621914,0,0.322531,3,0.0354938,7,-0.0354938
4237,2,0.970679,0,0.955247,6,0.919753,0,0.885802,4,0.824074,1,0.700617,2,0.62037,0,0.320988,3,0.0354938,7,-0.0339506
4238,2,0.970679,0,0.955247,6,0.919753,0,0.885802,4,0.824074,1,0.700617,2,0.62037,4,0.319444,3,0.037037,3,-0.0324074
4239,2,0.970679,0,0.955247,6,0.919753,0,0.885802,4,0.824074,1,0.700617,2,0.62037,4,0.320988,3,0.037037,3,-0.0324074
4240,2,0.970679,0,0.955247,6,0.919753,0,0.885802,4,0.824074,1,0.700617,2,0.62037,4,0.319444,7,0.0385802,3,-0.0324074
4241,2,0.970679,0,0.955247,6,0.919753,0,0.885802,4,0.824074,1,0.700617,2,0.618827,0,0.317901,7,0.037037,7,-0.0308642
4242,2,0.970679,0,0.955247,6,0.919753,0,0.885802,4,0.824074,1,0.700617,2,0.618827,0,0.319444,7,0.0354938,7,-0.0308642
4243,2,0.970679,0,0.955247,6,0.919753,0,0.885802,0,0.822531,1,0.700617,6,0.62037,8,0.320988,3,0.0339506,3,-0.0324074
4244,2,0.970679,0,0.955247,6,0.919753,0,0.885802,4,0.824074,1,0.700617,2,0.618827,0,0.319444,3,0.0324074,3,-0.0324074
4245,2,0.970679,0,0.955247,2,0.91821,0,0.885802,4,0.824074,1,0.700617,2,0.618827,8,0.320988,3,0.0324074,3,-0.0339506
4246,2,0.970679,0,0.955247,2,0.91821,0,0.885802,4,0.824074,1,0.700617,2,0.618827,0,0.319444,3,0.0324074,3,-0.0324074
4247,2,0.970679,0,0.955247,2,0.91821,0,0.885802,4,0.824074,1,0.700617,2,0.618827,8,0.320988,3,0.0339506,3,-0.0339506
4248,2,0.970679,0,0.955247,2,0.91821,0,0.885802,12,0.825617,1,0.700617,6,0.62037,12,0.322531,3,0.0324074,3,-0.0339506
4249,2,0.970679,0,0.955247,2,0.91821,0,0.885802,4,0.824074,1,0.700617,6,0.62037,12,0.324074,3,0.0324074,3,-0.0324074
4250,2,0.970679,0,0.955247,2,0.919753,0,0.885802,4,0.824074,1,0.700617,10,0.621914,8,0.322531,3,0.0324074,7,-0.0339506
4251,2,0.970679,0,0.955247,2,0.919753,0,0.885802,4,0.824074,1,0.699074,6,0.62037,4,0.320988,3,0.0339506,3,-0.0354938
4252,2,0.970679,0,0.955247,2,0.919753,0,0.885802,0,0.822531,1,0.699074,6,0.62037,4,0.320988,7,0.0324074,3,-0.037037
4253,2,0.970679,0,0.955247,2,0.919753,0,0.885802,0,0.822531,1,0.699074,10,0.621914,0,0.319444,3,0.0308642,3,-0.037037
4254,2,0.970679,0,0.955247,2,0.919753,0,0.885802,0,0.822531,1,0.697531,2,0.62037,0,0.319444,7,0.0324074,3,-0.037037
4255,2,0.970679,0,0.955247,2,0.919753,0,0.885802,0,0.822531,1,0.697531,2,0.62037,0,0.319444,7,0.0308642,3,-0.0385802
4256,2,0.970679,0,0.955247,2,0.919753,0,0.885802,0,0.822531,1,0.697531,2,0.62037,4,0.317901,7,0.0308642,3,-0.0385802
4257,2,0.970679,0,0.955247,2,0.919753,0,0.885802,0,0.824074,1,0.697531,2,0.62037,4,0.317901,3,0.0324074,3,-0.0401235
4258,2,0.970679,0,0.955247,6,0.921296,0,0.885802,4,0.825617,1,0.697531,2,0.62037,0,0.316358,3,0.0324074,3,-0.0416667
4259,2,0.970679,0,0.955247,6,0.921296,0,0.885802,4,0.825617,1,0.697531,2,0.62037,0,0.316358,3,0.0324074,7,-0.0401235
4260,2,0.970679,0,0.955247,6,0.921296,0,0.885802,4,0.825617,1,0.697531,6,0.621914,0,0.314815,7,0.0339506,7,-0.0385802
4261,2,0.970679,0,0.955247,6,0.921296,0,0.885802,4,0.825617,1,0.697531,10,0.62037,0,0.314815,7,0.0324074,11,-0.0401235
4262,2,0.970679,0,0.955247,6,0.921296,0,0.885802,4,0.825617,1,0.697531,6,0.618827,0,0.314815,7,0.0324074,11,-0.0416667
4263,2,0.970679,0,0.955247,6,0.921296,0,0.885802,4,0.825617,1,0.697531,6,0.617284,4,0.313272,7,0.0308642,11,-0.0401235
4264,2,0.970679,0,0.955247,6,0.921296,0,0.885802,4,0.825617,1,0.697531,6,0.617284,0,0.311728,7,0.0308642,7,-0.0385802
4265,2,0.970679,0,0.955247,6,0.921296,0,0.885802,4,0.825617,1,0.697531,2,0.615741,0,0.313272,3,0.029321,7,-0.0385802
4266,2,0.970679,0,0.955247,6,0.921296,0,0.885802,4,0.825617,1,0.697531,2,0.615741,4,0.311728,3,0.0277778,7,-0.0385802
4267,2,0.970679,0,0.955247,6,0.921296,0,0.885802,4,0.825617,1,0.695988,2,0.615741,4,0.310185,7,0.029321,7,-0.037037
4268,2,0.970679,0,0.955247,6,0.921296,0,0.885802,4,0.825617,9,0.697531,2,0.615741,0,0.308642,3,0.0308642,11,-0.0385802
4269,2,0.970679,0,0.955247,6,0.921296,0,0.885802,4,0.825617,1,0.695988,2,0.615741,0,0.308642,7,0.029321,15,-0.0401235
4270,2,0.970679,0,0.955247,6,0.921296,0,0.885802,4,0.824074,1,0.695988,2,0.615741,0,0.307099,7,0.0308642,7,-0.0416667
4271,2,0.970679,0,0.955247,6,0.921296,0,0.885802,4,0.824074,1,0.694444,2,0.615741,0,0.307099,7,0.0324074,7,-0.0401235
4272,2,0.970679,0,0.955247,6,0.921296,0,0.885802,0,0.822531,1,0.694444,2,0.615741,0,0.307099,7,0.0308642,3,-0.0385802
4273,2,0.970679,0,0.955247,6,0.921296,0,0.885802,0,0.822531,1,0.694444,2,0.615741,4,0.305556,11,0.0324074,3,-0.0385802
4274,2,0.970679,0,0.955247,10,0.92284,0,0.885802,0,0.822531,5,0.695988,6,0.617284,0,0.304012,15,0.0339506,3,-0.0385802
4275,2,0.970679,0,0.955247,2,0.921296,0,0.885802,0,0.822531,5,0.695988,2,0.615741,0,0.304012,15,0.0324074,3,-0.0385802
4276,2,0.970679,4,0.95679,2,0.921296,0,0.885802,0,0.822531,1,0.694444,2,0.615741,4,0.305556,7,0.0308642,3,-0.0385802
4277,2,0.970679,4,0.95679,2,0.921296,0,0.885802,0,0.822531,1,0.694444,2,0.615741,4,0.305556,11,0.0324074,3,-0.0385802
4278,2,0.970679,4,0.95679,2,0.921296,0,0.885802,0,0.822531,1,0.694444,2,0.614198,4,0.305556,7,0.0339506,3,-0.0385802
4279,2,0.970679,4,0.95679,2,0.921296,0,0.885802,0,0.822531,1,0.694444,2,0.612654,0,0.304012,3,0.0354938,3,-0.037037
4280,2,0.970679,4,0.95679,10,0.92284,0,0.885802,4,0.824074,1,0.694444,2,0.612654,0,0.304012,3,0.0339506,3,-0.0385802
4281,2,0.970679,4,0.95679,2,0.921296,0,0.885802,4,0.824074,1,0.694444,2,0.612654,0,0.304012,3,0.0339506,7,-0.037037
