iteration,bucketValue,magnetism
727,0,0.455247
728,0,0.455247
729,0,0.453704
730,0,0.453704
731,0,0.453704
732,0,0.453704
733,0,0.453704
734,0,0.453704
735,0,0.453704
736,4,0.45216
737,0,0.450617
738,0,0.450617
739,0,0.450617
740,0,0.449074
741,0,0.449074
742,0,0.449074
743,0,0.450617
744,0,0.450617
745,0,0.450617
746,0,0.450617
747,0,0.450617
748,0,0.450617
749,0,0.450617
750,0,0.45216
751,0,0.450617
752,4,0.45216
753,4,0.45216
754,4,0.45216
755,4,0.450617
756,4,0.449074
757,4,0.447531
758,4,0.447531
759,4,0.447531
760,4,0.445988
761,4,0.444444
762,0,0.442901
763,0,0.442901
764,0,0.444444
765,0,0.444444
766,0,0.444444
767,4,0.442901
768,4,0.442901
769,4,0.442901
770,0,0.441358
771,0,0.441358
772,4,0.442901
773,0,0.441358
774,4,0.442901
775,4,0.441358
776,0,0.439815
777,0,0.439815
778,0,0.439815
779,0,0.441358
780,0,0.441358
781,4,0.439815
782,0,0.438272
783,0,0.438272
784,0,0.438272
785,0,0.438272
786,0,0.438272
787,0,0.438272
788,0,0.436728
789,0,0.435185
790,0,0.435185
791,0,0.435185
792,0,0.435185
793,0,0.435185
794,0,0.435185
795,0,0.435185
796,0,0.435185
797,0,0.433642
798,4,0.435185
799,4,0.433642
800,0,0.432099
801,0,0.433642
802,0,0.433642
803,0,0.433642
804,0,0.433642
805,0,0.433642
806,0,0.433642
807,0,0.433642
808,0,0.435185
809,4,0.436728
810,0,0.435185
811,0,0.435185
812,0,0.433642
813,0,0.432099
814,4,0.433642
815,4,0.435185
816,0,0.433642
817,4,0.435185
818,8,0.436728
819,8,0.435185
820,0,0.433642
821,0,0.433642
822,0,0.433642
823,4,0.435185
824,4,0.435185
825,8,0.436728
826,4,0.435185
827,4,0.433642
828,8,0.435185
829,0,0.433642
830,0,0.433642
831,0,0.433642
832,4,0.432099
833,4,0.432099
834,4,0.433642
835,4,0.433642
836,0,0.432099
837,4,0.433642
838,0,0.432099
839,0,0.430556
840,0,0.430556
841,0,0.429012
842,0,0.429012
843,4,0.427469
844,4,0.427469
845,4,0.427469
846,0,0.425926
847,0,0.425926
848,0,0.425926
849,0,0.424383
850,0,0.425926
851,0,0.425926
852,0,0.425926
853,0,0.425926
854,0,0.425926
855,0,0.425926
856,0,0.424383
857,0,0.424383
858,4,0.425926
859,4,0.425926
860,4,0.425926
861,4,0.424383
862,4,0.424383
863,4,0.42284
864,0,0.421296
865,0,0.421296
866,0,0.419753
867,4,0.421296
868,0,0.419753
869,0,0.419753
870,0,0.419753
871,0,0.41821
872,4,0.419753
873,4,0.419753
874,0,0.41821
875,0,0.41821
876,0,0.41821
877,0,0.41821
878,0,0.416667
879,0,0.416667
880,0,0.416667
881,0,0.416667
882,0,0.416667
883,0,0.41821
884,0,0.41821
885,0,0.41821
886,0,0.41821
887,0,0.41821
888,0,0.41821
889,0,0.41821
890,0,0.41821
891,0,0.41821
892,0,0.41821
893,0,0.41821
894,4,0.419753
895,0,0.41821
896,4,0.419753
897,0,0.41821
898,4,0.416667
899,4,0.415123
900,4,0.416667
901,4,0.415123
902,8,0.416667
903,8,0.41821
904,0,0.416667
905,0,0.416667
906,0,0.415123
907,0,0.415123
908,4,0.416667
909,0,0.415123
910,0,0.415123
911,0,0.41358
912,0,0.41358
913,4,0.415123
914,4,0.415123
915,0,0.41358
916,8,0.415123
917,4,0.41358
918,8,0.415123
919,4,0.41358
920,8,0.412037
921,12,0.41358
922,16,0.415123
923,16,0.41358
924,20,0.415123
925,12,0.41358
926,8,0.412037
927,4,0.410494
928,0,0.408951
929,8,0.407407
930,4,0.405864
931,0,0.404321
932,0,0.405864
933,0,0.405864
934,0,0.404321
935,0,0.402778
936,0,0.402778
937,0,0.402778
938,0,0.402778
939,0,0.402778
940,0,0.401235
941,0,0.399691
942,0,0.399691
943,0,0.401235
944,4,0.399691
945,8,0.401235
946,16,0.402778
947,16,0.404321
948,12,0.402778
949,20,0.404321
950,16,0.402778
951,8,0.401235
952,4,0.399691
953,0,0.398148
954,0,0.396605
955,4,0.395062
956,4,0.395062
957,0,0.393519
958,0,0.393519
959,4,0.391975
960,0,0.393519
961,0,0.395062
962,0,0.395062
963,8,0.396605
964,8,0.395062
965,4,0.393519
966,0,0.391975
967,4,0.390432
968,0,0.388889
969,0,0.388889
970,0,0.388889
971,0,0.388889
972,0,0.388889
973,8,0.390432
974,12,0.391975
975,12,0.390432
976,16,0.391975
977,16,0.390432
978,20,0.391975
979,12,0.390432
980,4,0.388889
981,0,0.387346
982,0,0.385802
983,0,0.385802
984,0,0.387346
985,8,0.385802
986,8,0.384259
987,16,0.385802
988,12,0.384259
989,4,0.382716
990,0,0.384259
991,0,0.384259
992,0,0.384259
993,0,0.384259
994,4,0.385802
995,0,0.384259
996,0,0.384259
997,0,0.382716
998,0,0.382716
999,0,0.384259
1000,0,0.384259
1001,0,0.384259
1002,0,0.384259
1003,4,0.382716
1004,0,0.381173
1005,0,0.382716
1006,0,0.382716
1007,0,0.382716
1008,0,0.382716
1009,4,0.381173
1010,4,0.37963
1011,0,0.378086
1012,0,0.378086
1013,0,0.378086
1014,4,0.37963
1015,4,0.378086
1016,4,0.376543
1017,4,0.375
1018,0,0.373457
1019,0,0.371914
1020,0,0.371914
1021,0,0.371914
1022,0,0.371914
1023,0,0.373457
1024,0,0.373457
1025,8,0.375
1026,12,0.373457
1027,20,0.375
1028,20,0.373457
1029,20,0.371914
1030,16,0.37037
1031,8,0.368827
1032,0,0.367284
1033,0,0.365741
1034,0,0.364198
1035,0,0.364198
1036,0,0.364198
1037,0,0.362654
1038,4,0.364198
1039,8,0.365741
1040,8,0.364198
1041,4,0.362654
1042,4,0.361111
1043,4,0.362654
1044,4,0.361111
1045,4,0.361111
1046,4,0.362654
1047,4,0.364198
1048,4,0.365741
1049,4,0.367284
1050,8,0.368827
1051,4,0.37037
1052,8,0.371914
1053,8,0.37037
1054,12,0.371914
1055,12,0.37037
1056,12,0.371914
1057,12,0.37037
1058,12,0.368827
1059,20,0.37037
1060,16,0.368827
1061,8,0.367284
1062,12,0.368827
1063,8,0.37037
1064,12,0.371914
1065,12,0.37037
1066,12,0.371914
1067,8,0.37037
1068,4,0.371914
1069,8,0.373457
1070,0,0.371914
1071,4,0.373457
1072,0,0.371914
1073,0,0.373457
1074,0,0.375
1075,0,0.375
1076,0,0.375
1077,0,0.375
1078,0,0.376543
1079,0,0.378086
1080,0,0.378086
1081,0,0.376543
1082,0,0.376543
1083,0,0.376543
1084,0,0.378086
1085,0,0.37963
1086,0,0.37963
1087,0,0.37963
1088,4,0.381173
1089,4,0.37963
1090,4,0.381173
1091,4,0.381173
1092,4,0.382716
1093,4,0.381173
1094,4,0.37963
1095,8,0.381173
1096,12,0.382716
1097,8,0.381173
1098,8,0.37963
1099,8,0.381173
1100,12,0.37963
1101,12,0.381173
1102,4,0.37963
1103,0,0.378086
1104,4,0.37963
1105,4,0.378086
1106,0,0.376543
1107,0,0.378086
1108,0,0.378086
1109,0,0.378086
1110,0,0.378086
1111,0,0.378086
1112,0,0.378086
1113,0,0.378086
1114,8,0.37963
1115,0,0.378086
1116,4,0.37963
1117,8,0.378086
1118,8,0.376543
1119,8,0.378086
1120,4,0.376543
1121,8,0.378086
1122,8,0.376543
1123,8,0.375
1124,4,0.373457
1125,4,0.371914
1126,4,0.37037
1127,0,0.371914
1128,0,0.371914
1129,0,0.371914
1130,0,0.371914
1131,0,0.37037
1132,0,0.368827
1133,0,0.368827
1134,0,0.367284
1135,0,0.365741
1136,0,0.364198
1137,8,0.365741
1138,0,0.364198
1139,0,0.364198
1140,0,0.364198
1141,0,0.364198
1142,0,0.364198
1143,0,0.364198
1144,0,0.364198
1145,4,0.365741
1146,0,0.364198
1147,4,0.365741
1148,0,0.364198
1149,0,0.362654
1150,0,0.362654
1151,0,0.362654
1152,0,0.362654
1153,0,0.362654
1154,0,0.361111
1155,0,0.361111
1156,0,0.361111
1157,4,0.359568
1158,4,0.361111
1159,4,0.362654
1160,0,0.361111
1161,0,0.359568
1162,0,0.359568
1163,0,0.358025
1164,0,0.358025
1165,0,0.359568
1166,4,0.361111
1167,4,0.361111
1168,4,0.362654
1169,0,0.361111
1170,0,0.361111
1171,0,0.359568
1172,0,0.359568
1173,0,0.361111
1174,0,0.361111
1175,0,0.359568
1176,0,0.358025
1177,0,0.359568
1178,4,0.358025
1179,12,0.359568
1180,8,0.358025
1181,8,0.356481
1182,12,0.354938
1183,8,0.353395
1184,8,0.351852
1185,12,0.350309
1186,8,0.348765
1187,8,0.347222
1188,12,0.345679
1189,8,0.344136
1190,12,0.345679
1191,20,0.344136
1192,20,0.342593
1193,28,0.344136
1194,28,0.342593
1195,28,0.341049
1196,28,0.339506
1197,28,0.341049
1198,24,0.339506
1199,20,0.337963
1200,28,0.339506
1201,28,0.337963
1202,24,0.33642
1203,24,0.337963
1204,24,0.339506
1205,24,0.341049
1206,28,0.339506
1207,20,0.337963
1208,12,0.33642
1209,4,0.334877
1210,12,0.333333
1211,8,0.33179
1212,12,0.333333
1213,12,0.33179
1214,8,0.330247
1215,0,0.33179
1216,4,0.333333
1217,0,0.334877
1218,0,0.334877
1219,4,0.33642
1220,0,0.334877
1221,0,0.334877
1222,0,0.333333
1223,0,0.33179
1224,4,0.330247
1225,0,0.328704
1226,0,0.328704
1227,4,0.330247
1228,4,0.33179
1229,4,0.333333
1230,0,0.334877
1231,0,0.333333
1232,0,0.333333
1233,0,0.333333
1234,0,0.333333
1235,4,0.334877
1236,4,0.333333
1237,4,0.333333
1238,0,0.33179
1239,4,0.330247
1240,4,0.328704
1241,4,0.32716
1242,4,0.328704
1243,4,0.330247
1244,0,0.328704
1245,0,0.328704
1246,0,0.328704
1247,0,0.328704
1248,8,0.330247
1249,12,0.33179
1250,12,0.330247
1251,16,0.33179
1252,8,0.330247
1253,4,0.33179
1254,4,0.333333
1255,4,0.333333
1256,4,0.33179
1257,0,0.330247
1258,0,0.330247
1259,0,0.330247
1260,4,0.33179
1261,0,0.330247
1262,0,0.330247
1263,0,0.330247
1264,0,0.330247
1265,0,0.328704
1266,0,0.328704
1267,0,0.328704
1268,0,0.328704
1269,0,0.328704
1270,8,0.330247
1271,0,0.328704
1272,4,0.330247
1273,0,0.328704
1274,0,0.328704
1275,0,0.328704
1276,0,0.328704
1277,0,0.328704
1278,0,0.328704
1279,0,0.330247
1280,0,0.330247
1281,0,0.330247
1282,0,0.328704
1283,0,0.328704
1284,0,0.328704
1285,0,0.330247
1286,0,0.330247
1287,0,0.330247
1288,0,0.328704
1289,0,0.328704
1290,0,0.328704
1291,0,0.328704
1292,0,0.32716
1293,0,0.32716
1294,4,0.325617
1295,4,0.32716
1296,4,0.325617
1297,4,0.32716
1298,0,0.328704
1299,0,0.32716
1300,0,0.32716
1301,0,0.32716
1302,0,0.32716
1303,0,0.32716
1304,4,0.325617
1305,4,0.324074
1306,4,0.325617
1307,0,0.324074
1308,0,0.325617
1309,0,0.324074
1310,0,0.324074
1311,4,0.325617
1312,0,0.324074
1313,0,0.324074
1314,4,0.325617
1315,4,0.325617
1316,12,0.32716
1317,8,0.325617
1318,4,0.32716
1319,4,0.325617
1320,0,0.324074
1321,4,0.325617
1322,4,0.32716
1323,8,0.325617
1324,8,0.324074
1325,4,0.322531
1326,4,0.322531
1327,0,0.320988
1328,0,0.320988
1329,0,0.320988
1330,0,0.320988
1331,0,0.320988
1332,0,0.320988
1333,0,0.319444
1334,4,0.320988
